accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,deviceID
976,-812,-938,-851,-716,-60,10003
897,-826,-989,-849,-612,-139,10003
826,-843,-1091,-894,-524,-196,10003
768,-884,-1149,-920,-485,-244,10003
693,-903,-1256,-956,-471,-243,10003
632,-956,-1366,-920,-529,-228,10003
558,-1070,-1481,-766,-606,-212,10003
599,-988,-1621,-693,-686,-164,10003
643,-907,-1716,-783,-752,-162,10003
682,-962,-1724,-755,-838,-224,10003
774,-988,-1714,-539,-915,-295,10003
913,-946,-1702,-386,-990,-361,10003
1020,-896,-1649,-323,-1026,-454,10003
1155,-926,-1628,-297,-1022,-484,10003
1224,-972,-1573,-187,-1006,-567,10003
1295,-1004,-1538,-17,-958,-603,10003
1308,-973,-1516,110,-887,-634,10003
1300,-941,-1498,203,-802,-649,10003
1258,-922,-1488,227,-718,-639,10003
1211,-882,-1516,240,-607,-654,10003
1150,-873,-1532,172,-501,-661,10003
1065,-898,-1546,238,-442,-699,10003
1000,-914,-1586,322,-380,-699,10003
944,-876,-1636,297,-334,-695,10003
889,-898,-1673,255,-332,-659,10003
871,-915,-1646,309,-358,-651,10003
846,-897,-1611,376,-367,-634,10003
819,-877,-1597,377,-376,-598,10003
824,-888,-1536,395,-367,-575,10003
833,-869,-1543,354,-343,-522,10003
846,-880,-1534,319,-329,-500,10003
858,-879,-1525,271,-307,-472,10003
879,-865,-1507,219,-274,-448,10003
887,-868,-1493,146,-242,-425,10003
892,-886,-1500,82,-205,-421,10003
895,-877,-1500,46,-163,-415,10003
896,-881,-1525,2,-143,-417,10003
881,-890,-1552,-13,-133,-425,10003
876,-880,-1565,-2,-147,-462,10003
866,-888,-1561,18,-166,-485,10003
875,-880,-1602,25,-176,-524,10003
848,-887,-1590,46,-218,-579,10003
865,-891,-1569,84,-251,-639,10003
862,-887,-1562,130,-279,-688,10003
855,-888,-1536,164,-304,-746,10003
860,-900,-1524,188,-311,-802,10003
866,-895,-1532,220,-333,-849,10003
859,-909,-1521,249,-355,-902,10003
858,-903,-1541,276,-378,-951,10003
860,-892,-1538,312,-401,-1014,10003
867,-891,-1537,331,-430,-1066,10003
870,-876,-1548,342,-462,-1110,10003
869,-873,-1542,381,-492,-1171,10003
850,-863,-1505,401,-502,-1226,10003
853,-843,-1537,410,-532,-1275,10003
852,-847,-1535,436,-556,-1317,10003
848,-842,-1545,457,-574,-1358,10003
836,-846,-1475,523,-581,-1395,10003
747,-855,-1466,554,-583,-1406,10003
827,-838,-1479,532,-595,-1432,10003
835,-830,-1552,503,-611,-1439,10003
829,-842,-1589,501,-668,-1461,10003
846,-839,-1587,538,-695,-1470,10003
840,-852,-1599,587,-743,-1491,10003
886,-803,-1594,623,-775,-1518,10003
887,-815,-1582,611,-811,-1529,10003
923,-789,-1603,618,-823,-1567,10003
941,-775,-1612,631,-852,-1599,10003
942,-781,-1593,673,-849,-1628,10003
959,-782,-1589,708,-853,-1652,10003
960,-762,-1533,764,-824,-1685,10003
939,-790,-1506,796,-795,-1680,10003
962,-759,-1518,838,-751,-1701,10003
954,-763,-1489,855,-710,-1708,10003
957,-790,-1444,901,-651,-1697,10003
925,-760,-1461,972,-597,-1694,10003
921,-785,-1460,986,-554,-1645,10003
907,-784,-1500,962,-514,-1592,10003
894,-786,-1529,950,-486,-1544,10003
916,-791,-1547,950,-463,-1490,10003
883,-813,-1537,973,-452,-1417,10003
911,-818,-1521,1029,-437,-1352,10003
917,-816,-1484,1136,-415,-1282,10003
978,-895,-1419,1377,-387,-1221,10003
1029,-912,-1395,1748,-353,-1172,10003
1090,-878,-1401,2067,-315,-1138,10003
1145,-881,-1378,2259,-215,-1106,10003
1155,-901,-1389,2326,-126,-1010,10003
1135,-891,-1416,2319,-18,-894,10003
1109,-937,-1413,2276,85,-774,10003
1047,-906,-1390,2251,201,-703,10003
1013,-860,-1370,2138,289,-600,10003
939,-898,-1280,1988,435,-532,10003
876,-791,-1201,1799,572,-494,10003
835,-737,-1119,1470,736,-452,10003
800,-728,-1111,1092,932,-394,10003
797,-761,-1174,854,1069,-375,10003
807,-903,-1248,759,1153,-316,10003
849,-984,-1306,821,1176,-257,10003
911,-1052,-1249,1080,1184,-229,10003
967,-1108,-1167,1464,1193,-252,10003
1051,-1179,-1101,1965,1229,-302,10003
1130,-1220,-1040,2482,1296,-337,10003
1210,-1274,-1011,3015,1371,-404,10003
1261,-1299,-1007,3444,1456,-427,10003
1245,-1356,-1018,4036,1505,-496,10003
1174,-1351,-1109,4417,1566,-518,10003
1179,-1320,-1140,4809,1536,-546,10003
1173,-1330,-1124,5096,1547,-580,10003
1060,-1301,-1060,5427,1557,-646,10003
970,-1284,-1027,5930,1552,-801,10003
885,-1298,-992,6451,1430,-980,10003
827,-1294,-1054,6944,1345,-1190,10003
808,-1124,-1074,7098,1259,-1336,10003
802,-1034,-1063,7223,1100,-1533,10003
816,-1137,-1150,7223,911,-1669,10003
890,-1299,-1140,7325,805,-1774,10003
856,-1418,-957,7755,546,-1941,10003
904,-1580,-808,8511,234,-2138,10003
1068,-1463,-714,8767,165,-2207,10003
1072,-1213,-654,8874,70,-2258,10003
1074,-1278,-611,8701,60,-2320,10003
1161,-1550,-697,8629,-73,-2313,10003
1247,-1708,-625,8563,-113,-2209,10003
1323,-1607,-421,8420,-167,-2131,10003
1337,-1444,-406,8422,-309,-2068,10003
1311,-1527,-325,8070,-326,-1801,10003
1209,-1451,-118,7671,-324,-1711,10003
1227,-1098,-11,7083,-168,-1894,10003
1201,-940,98,6796,-341,-1975,10003
1225,-779,58,5703,-196,-1983,10003
1263,-761,149,4651,-145,-1836,10003
1382,-1038,172,3609,99,-1874,10003
1435,-1364,347,3343,314,-1999,10003
1284,-1126,283,3263,222,-2258,10003
1253,-1080,320,3343,218,-2391,10003
1319,-1320,373,3588,210,-2493,10003
1427,-1475,398,3861,150,-2585,10003
1510,-1338,419,4085,102,-2646,10003
1523,-1041,551,3979,29,-2619,10003
1649,-832,543,3203,155,-2599,10003
1752,-789,647,2403,343,-2670,10003
1793,-815,607,1624,529,-2742,10003
1783,-825,595,1011,715,-2782,10003
1767,-853,489,505,745,-2990,10003
1795,-738,449,-89,787,-3142,10003
1897,-670,431,-867,854,-3199,10003
2005,-747,364,-1686,875,-3186,10003
2100,-664,399,-2780,1008,-3226,10003
2168,-730,336,-3739,1077,-3195,10003
2240,-849,298,-4638,1133,-3119,10003
2302,-951,253,-5394,1169,-3013,10003
2351,-1012,223,-6049,1162,-2848,10003
2385,-1038,157,-6656,1143,-2647,10003
2418,-1067,142,-7173,1097,-2380,10003
2437,-1128,121,-7516,1023,-2091,10003
2426,-1209,118,-7631,918,-1773,10003
2404,-1274,178,-7518,757,-1431,10003
2359,-1311,238,-7192,561,-1068,10003
2326,-1314,324,-6725,349,-672,10003
2307,-1332,420,-6055,113,-250,10003
2290,-1385,496,-5147,-127,174,10003
2265,-1424,553,-3972,-375,583,10003
2237,-1425,575,-2575,-639,1001,10003
2214,-1364,548,-1047,-888,1352,10003
2200,-1235,476,418,-1118,1667,10003
2209,-1132,371,1772,-1333,1926,10003
2234,-1105,311,2918,-1455,2171,10003
2210,-1071,263,4030,-1504,2299,10003
2165,-1096,240,5122,-1530,2370,10003
2104,-1110,218,6193,-1558,2400,10003
2094,-1042,237,7078,-1580,2383,10003
2108,-886,256,7726,-1521,2323,10003
2093,-757,267,8018,-1375,2297,10003
2068,-641,268,7924,-1203,2305,10003
2008,-499,305,7442,-1002,2231,10003
1978,-355,344,6692,-766,2084,10003
1919,-270,399,5770,-500,1886,10003
1832,-217,417,4743,-254,1667,10003
1787,-198,456,3706,-75,1447,10003
1764,-175,475,2614,101,1238,10003
1735,-157,470,1538,302,996,10003
1701,-158,471,466,472,747,10003
1667,-182,454,-528,621,500,10003
1644,-239,426,-1422,740,258,10003
1637,-318,403,-2180,832,21,10003
1638,-389,379,-2780,902,-221,10003
1638,-451,361,-3247,965,-452,10003
1646,-506,340,-3600,983,-670,10003
1667,-579,328,-3820,1015,-881,10003
1688,-626,327,-3925,1031,-1081,10003
1726,-699,332,-3917,1035,-1251,10003
1749,-764,310,-3818,1057,-1395,10003
1781,-808,319,-3619,1047,-1538,10003
1801,-856,299,-3343,1040,-1655,10003
1822,-872,292,-3046,999,-1756,10003
1837,-872,285,-2744,956,-1848,10003
1868,-881,275,-2433,906,-1930,10003
1886,-873,276,-2160,853,-1998,10003
1922,-877,266,-1885,796,-2045,10003
1938,-873,301,-1622,745,-2073,10003
1952,-872,297,-1363,683,-2076,10003
1960,-860,306,-1141,615,-2067,10003
1986,-841,324,-960,563,-2033,10003
1999,-808,301,-849,498,-1977,10003
2005,-790,276,-777,449,-1910,10003
2008,-787,263,-726,366,-1840,10003
2013,-782,249,-651,298,-1753,10003
2028,-784,276,-556,229,-1647,10003
2034,-774,268,-476,181,-1559,10003
2034,-759,292,-371,128,-1454,10003
2057,-740,308,-327,114,-1341,10003
2051,-699,291,-299,100,-1241,10003
2044,-679,238,-344,84,-1143,10003
2034,-672,207,-417,48,-1039,10003
2045,-677,160,-497,0,-947,10003
2041,-683,151,-565,-50,-861,10003
2017,-705,142,-611,-101,-798,10003
1990,-714,174,-621,-158,-749,10003
1979,-715,179,-622,-218,-705,10003
1987,-702,159,-640,-266,-647,10003
2015,-689,159,-679,-332,-617,10003
2059,-686,111,-710,-381,-582,10003
2089,-689,94,-724,-438,-568,10003
2088,-726,73,-661,-483,-554,10003
2061,-788,61,-534,-550,-529,10003
2051,-830,52,-341,-636,-487,10003
2054,-871,46,-74,-748,-424,10003
2080,-945,55,239,-884,-332,10003
2145,-1011,46,621,-1011,-206,10003
2196,-1068,29,1027,-1128,-51,10003
2207,-1079,29,1458,-1256,123,10003
2217,-1071,27,1924,-1366,285,10003
2214,-1036,55,2381,-1448,455,10003
2222,-999,95,2745,-1513,665,10003
2229,-1000,130,3097,-1556,870,10003
2243,-1062,103,3323,-1576,1090,10003
2265,-1044,134,3517,-1585,1279,10003
2300,-1052,163,3730,-1516,1436,10003
2294,-1101,197,3841,-1446,1601,10003
2275,-1077,217,3812,-1345,1763,10003
2242,-1035,278,3717,-1210,1893,10003
2213,-1088,295,3506,-1038,2007,10003
2181,-1102,346,3271,-898,2100,10003
2133,-1093,370,3063,-757,2146,10003
2071,-1037,401,2770,-604,2192,10003
1985,-975,432,2374,-443,2210,10003
1945,-974,456,1988,-303,2219,10003
1911,-1022,484,1653,-161,2198,10003
1897,-1056,524,1421,-36,2184,10003
1868,-1108,578,1222,130,2204,10003
1836,-1137,599,958,274,2249,10003
1771,-1120,586,771,437,2232,10003
1705,-1179,646,736,566,2222,10003
1707,-1257,629,712,677,2197,10003
1698,-1204,663,778,791,2114,10003
1664,-1241,663,968,893,2068,10003
1632,-1306,665,1167,994,2040,10003
1597,-1219,642,1366,1028,2009,10003
1594,-1150,654,1458,1138,1976,10003
1589,-1084,687,1431,1263,1906,10003
1543,-986,707,1373,1390,1842,10003
1498,-1007,722,1423,1462,1743,10003
1492,-1109,791,1615,1550,1659,10003
1460,-1084,800,1891,1568,1543,10003
1466,-1039,797,2065,1622,1499,10003
1453,-935,742,1949,1688,1496,10003
1412,-890,744,1890,1726,1404,10003
1393,-829,719,1672,1754,1320,10003
1368,-604,845,1372,1801,1227,10003
1316,-619,896,1099,1856,1096,10003
1303,-876,985,1068,1893,955,10003
1306,-1100,890,1325,1845,895,10003
1295,-1151,863,1514,1772,836,10003
1251,-1006,783,1855,1697,761,10003
1194,-874,776,1841,1688,755,10003
1150,-1026,798,1753,1627,888,10003
1121,-1058,839,1776,1537,840,10003
1064,-778,864,1662,1429,758,10003
1053,-592,860,1079,1404,743,10003
1088,-504,847,399,1422,619,10003
1060,-645,898,100,1480,520,10003
965,-984,952,167,1438,546,10003
883,-1239,940,977,1258,403,10003
844,-1118,848,1859,1067,258,10003
838,-753,759,2226,900,177,10003
790,-561,743,2185,803,114,10003
752,-527,729,1973,658,59,10003
790,-485,790,1800,507,-10,10003
843,-524,854,1498,371,-37,10003
961,-456,941,1142,266,-123,10003
1134,-561,986,623,220,-177,10003
1264,-728,1041,132,242,-217,10003
1334,-948,1108,-277,282,-225,10003
1384,-1055,1127,-563,309,-194,10003
1421,-1068,1090,-759,361,-158,10003
1396,-1063,1081,-840,383,-153,10003
1370,-1084,1058,-792,354,-131,10003
1361,-1092,1007,-605,284,-141,10003
1367,-1109,996,-374,200,-137,10003
1369,-1200,1059,-127,144,-103,10003
1422,-1381,1102,186,92,-65,10003
1479,-1420,1143,481,48,-41,10003
1484,-1225,1170,657,28,-47,10003
1506,-1108,1207,555,31,18,10003
1542,-1108,1180,389,54,33,10003
1532,-1052,1112,304,37,16,10003
1539,-1034,1068,323,-32,-19,10003
1609,-1119,1049,396,-106,-14,10003
1662,-1157,1029,442,-167,-9,10003
1690,-1187,1065,471,-211,-42,10003
1730,-1252,1117,492,-200,-28,10003
1739,-1295,1124,494,-180,-40,10003
1678,-1230,1122,432,-129,-25,10003
1585,-1206,1097,324,-139,6,10003
1547,-1244,1060,213,-146,38,10003
1533,-1243,1036,162,-179,45,10003
1525,-1270,1061,139,-158,84,10003
1513,-1245,1067,90,-154,98,10003
1486,-1169,1075,21,-104,105,10003
1459,-1133,1080,-27,-89,90,10003
1447,-1146,1106,-46,-55,80,10003
1447,-1149,1117,-17,-2,79,10003
1427,-1091,1114,-15,31,52,10003
1411,-1091,1099,-31,78,44,10003
1424,-1078,1108,-41,109,25,10003
1410,-1072,1098,-48,145,10,10003
1375,-1063,1068,-92,142,-2,10003
1367,-1065,1025,-75,140,-7,10003
1378,-1114,1038,-45,140,16,10003
1376,-1119,1076,14,151,9,10003
1377,-1078,1104,25,149,13,10003
1389,-1053,1093,7,152,12,10003
1384,-1056,1099,7,158,5,10003
1385,-1076,1112,38,155,-5,10003
1394,-1085,1124,83,155,-11,10003
1379,-1085,1150,97,170,-12,10003
1349,-1066,1180,131,180,-12,10003
1374,-1078,1130,170,165,-11,10003
1393,-1110,1145,231,172,-9,10003
1392,-1099,1153,299,160,-17,10003
1402,-1075,1187,328,165,-18,10003
1420,-1070,1210,334,184,-20,10003
1421,-1073,1218,361,217,-26,10003
1404,-1071,1222,411,230,-28,10003
1401,-1103,1224,523,251,-32,10003
1417,-1109,1246,640,269,-35,10003
1430,-1069,1283,716,299,-51,10003
1442,-1042,1293,753,334,-69,10003
1416,-1041,1294,801,372,-90,10003
1405,-1060,1309,918,411,-117,10003
1444,-1091,1381,1059,480,-119,10003
1421,-1091,1432,1196,577,-123,10003
1448,-1083,1534,1438,685,-167,10003
1486,-1077,1672,1707,882,-219,10003
1459,-1008,1779,1963,1078,-317,10003
1458,-1017,1907,2230,1336,-403,10003
1437,-970,1991,2431,1610,-485,10003
1360,-896,1963,2497,1828,-581,10003
1301,-867,1892,2609,2058,-677,10003
1267,-961,1922,2769,2283,-706,10003
1168,-974,1845,2931,2388,-719,10003
1148,-932,1754,3129,2521,-745,10003
1163,-1083,1774,3365,2655,-696,10003
1158,-1210,1847,3816,2780,-668,10003
1145,-1090,1920,4180,2889,-624,10003
1157,-987,2050,4362,3019,-516,10003
1173,-1032,2090,4508,3171,-451,10003
1159,-1087,2144,4937,3301,-442,10003
1133,-987,2229,5335,3378,-414,10003
1212,-670,2185,5500,3495,-369,10003
1247,-341,2195,5076,3680,-271,10003
1243,-93,2089,4587,3847,-244,10003
1270,-49,2135,4137,4025,-127,10003
1271,166,2223,3777,4220,-315,10003
1300,454,2392,3334,4454,-410,10003
1341,512,2683,2658,4850,-386,10003
1197,240,2637,2385,5123,-454,10003
1079,390,2920,1807,5617,-674,10003
937,419,3083,1432,5996,-422,10003
988,-183,3191,1223,6571,-412,10003
916,-127,3421,1348,7024,-290,10003
794,-120,3427,1420,7500,-255,10003
751,-215,3472,1666,7938,-173,10003
761,-451,3393,2086,8310,-89,10003
722,-486,3163,2511,8574,-3,10003
660,-362,2981,2841,8768,122,10003
590,-283,2889,2971,8909,261,10003
557,-362,2879,3031,9017,475,10003
518,-469,2890,3228,9112,639,10003
431,-465,2885,3479,9182,785,10003
332,-333,2888,3753,9241,924,10003
192,-193,2842,3923,9262,1021,10003
87,-65,2781,4000,9279,1085,10003
-18,3,2683,4040,9256,1143,10003
-117,-12,2600,4067,9225,1180,10003
-225,-83,2536,4232,9183,1217,10003
-330,-170,2473,4645,9112,1250,10003
-498,-233,2309,5133,8956,1327,10003
-685,-231,2085,5501,8734,1408,10003
-836,-122,1915,5727,8414,1483,10003
-998,136,1783,5765,8043,1472,10003
-1196,479,1509,5506,7634,1492,10003
-1347,719,1406,5066,7297,1466,10003
-1538,854,1237,4286,6871,1573,10003
-1650,814,1231,3543,6406,1712,10003
-1745,687,1224,2984,5956,1826,10003
-1800,470,1205,2698,5485,2096,10003
-1871,376,1235,2721,5010,2257,10003
-1899,404,1273,2839,4561,2149,10003
-1879,486,1253,2877,4144,1949,10003
-1840,557,1125,2697,3725,1708,10003
-1847,557,933,2364,3268,1521,10003
-1859,504,692,1928,2751,1449,10003
-1895,375,447,1725,2219,1441,10003
-1947,185,276,1840,1596,1402,10003
-1961,198,272,2214,928,1383,10003
-1830,337,381,2696,300,1190,10003
-1587,524,589,3087,-221,913,10003
-1252,717,888,3246,-481,665,10003
-1031,783,1053,3392,-604,435,10003
-981,766,1067,3564,-657,225,10003
-1006,701,947,3823,-729,30,10003
-989,641,795,4117,-824,-127,10003
-969,581,679,4438,-942,-251,10003
-908,485,534,4780,-1065,-359,10003
-791,440,471,4978,-1150,-435,10003
-656,478,475,4956,-1138,-492,10003
-612,522,430,4626,-1151,-472,10003
-644,560,468,4067,-1119,-356,10003
-587,579,424,3354,-1044,-238,10003
-446,530,401,2609,-877,-81,10003
-349,506,421,2025,-660,81,10003
-327,515,370,1612,-424,259,10003
-414,584,317,1344,-235,385,10003
-571,706,255,1259,-109,486,10003
-675,697,206,1324,-38,604,10003
-738,666,124,1638,-66,704,10003
-823,655,-35,2079,-173,840,10003
-902,743,-72,2583,-285,1012,10003
-981,897,-155,3031,-450,1122,10003
-1005,963,-154,3450,-651,1210,10003
-967,1029,-129,3852,-803,1254,10003
-890,1132,-152,4075,-873,1317,10003
-862,1218,-132,4068,-873,1367,10003
-875,1317,-137,3811,-829,1431,10003
-931,1397,-163,3412,-839,1480,10003
-959,1461,-184,2912,-848,1538,10003
-956,1480,-160,2363,-888,1617,10003
-947,1474,-190,1869,-954,1680,10003
-939,1522,-214,1495,-999,1708,10003
-976,1630,-252,1245,-1063,1693,10003
-1029,1795,-150,1049,-1097,1657,10003
-1029,1910,-82,902,-1110,1541,10003
-1041,1905,-62,896,-1136,1390,10003
-1068,1863,-34,1113,-1172,1222,10003
-1078,1887,77,1314,-1219,1064,10003
-1040,1922,103,1394,-1272,900,10003
-1015,1902,129,1414,-1324,706,10003
-1038,1841,59,1396,-1437,555,10003
-1066,1812,68,1345,-1578,458,10003
-1054,1813,94,1250,-1718,381,10003
-1018,1802,119,1221,-1814,313,10003
-1002,1658,157,1508,-1882,246,10003
-1030,1660,219,1887,-1957,260,10003
-1063,1789,216,2151,-2032,243,10003
-1054,1922,286,2258,-2046,246,10003
-1021,1925,312,2284,-2020,263,10003
-971,1884,307,2296,-1942,286,10003
-951,1893,330,2246,-1886,322,10003
-957,1903,339,2096,-1824,277,10003
-906,1924,366,1848,-1738,235,10003
-832,1935,403,1497,-1605,203,10003
-817,1951,354,1042,-1473,156,10003
-808,1948,309,504,-1347,119,10003
-787,1855,214,-9,-1279,78,10003
-754,1734,98,-437,-1268,5,10003
-661,1659,-23,-816,-1302,-90,10003
-571,1578,-139,-1261,-1341,-192,10003
-492,1493,-188,-1806,-1336,-278,10003
-481,1408,-118,-2319,-1319,-347,10003
-501,1307,-24,-2702,-1320,-382,10003
-523,1201,76,-2968,-1381,-367,10003
-572,1114,133,-3155,-1455,-287,10003
-629,1029,130,-3271,-1576,-192,10003
-645,992,100,-3399,-1729,-33,10003
-599,963,39,-3557,-1853,80,10003
-564,927,7,-3743,-1967,193,10003
-524,905,4,-3931,-2035,320,10003
-551,881,117,-4095,-2094,454,10003
-603,871,208,-4249,-2185,542,10003
-662,854,288,-4341,-2339,589,10003
-673,821,391,-4345,-2478,598,10003
-654,771,440,-4366,-2668,604,10003
-616,777,445,-4428,-2830,623,10003
-590,799,478,-4529,-2988,647,10003
-568,823,504,-4769,-3141,680,10003
-581,844,532,-5095,-3237,695,10003
-596,816,567,-5458,-3351,653,10003
-626,740,637,-5748,-3468,613,10003
-658,676,735,-5897,-3614,526,10003
-658,613,804,-5988,-3772,412,10003
-645,564,845,-6059,-3958,298,10003
-646,564,895,-6181,-4212,192,10003
-632,568,883,-6473,-4478,94,10003
-598,552,988,-6952,-4759,52,10003
-541,538,1067,-7550,-5008,3,10003
-464,475,1199,-8205,-5183,-86,10003
-402,379,1385,-8685,-5337,-273,10003
-373,283,1488,-9060,-5481,-447,10003
-303,152,1814,-9022,-5535,-656,10003
-281,61,1925,-8745,-5548,-894,10003
-318,1,1927,-8600,-5623,-1049,10003
-391,13,1748,-8717,-5893,-1207,10003
-356,42,1556,-9198,-6166,-1358,10003
-165,-41,1530,-9819,-6437,-1510,10003
103,-357,1761,-9872,-6534,-1762,10003
332,-825,1994,-9228,-6536,-1977,10003
475,-1258,2244,-7984,-6529,-2080,10003
481,-1397,2412,-6430,-6621,-2219,10003
450,-1206,2460,-5349,-6743,-2225,10003
422,-864,2426,-5143,-6825,-2128,10003
472,-647,2276,-5686,-6893,-2065,10003
552,-645,2001,-6483,-7037,-2139,10003
705,-877,1788,-7104,-7245,-2288,10003
888,-1189,1697,-7227,-7495,-2419,10003
1130,-1516,1827,-6623,-7724,-2593,10003
1356,-1673,1928,-5501,-7958,-2686,10003
1542,-1698,1978,-4227,-8140,-2682,10003
1658,-1597,1977,-3114,-8278,-2638,10003
1731,-1414,1964,-2407,-8436,-2539,10003
1885,-1265,1939,-2178,-8589,-2335,10003
2093,-1281,1941,-2244,-8685,-2135,10003
2363,-1407,2013,-2284,-8679,-1898,10003
2633,-1594,2189,-1919,-8541,-1700,10003
2810,-1816,2350,-1096,-8309,-1459,10003
2879,-1938,2444,-48,-8055,-1164,10003
2882,-1823,2450,950,-7840,-860,10003
2906,-1481,2364,1644,-7641,-550,10003
3006,-1200,2227,2000,-7324,-163,10003
3144,-994,2137,2005,-6867,204,10003
3176,-896,2074,1833,-6302,540,10003
3089,-827,1945,1510,-5801,832,10003
3026,-750,1880,1009,-5308,1114,10003
2971,-747,1858,435,-4791,1322,10003
2913,-763,1811,-76,-4307,1485,10003
2868,-763,1787,-572,-3762,1650,10003
2797,-704,1773,-1164,-3249,1790,10003
2694,-678,1736,-1668,-2747,1864,10003
2598,-745,1677,-2004,-2251,1844,10003
2505,-816,1680,-2260,-1812,1880,10003
2416,-892,1715,-2458,-1386,1924,10003
2338,-1023,1720,-2476,-1007,1906,10003
2266,-1092,1653,-2319,-692,1867,10003
2169,-1103,1581,-2023,-403,1858,10003
2074,-1060,1505,-1843,-157,1886,10003
2006,-1032,1485,-1751,111,1977,10003
1948,-948,1448,-1872,331,1997,10003
1877,-745,1392,-2236,545,2034,10003
1797,-555,1307,-2737,739,2012,10003
1713,-598,1232,-3032,927,1892,10003
1618,-672,1176,-3543,1036,1895,10003
1550,-761,1067,-3673,1105,1718,10003
1455,-926,1009,-3387,1122,1572,10003
1382,-1045,1088,-2993,1123,1533,10003
1328,-1041,1100,-2579,1111,1478,10003
1283,-971,1121,-2288,1137,1375,10003
1219,-775,1075,-2179,1154,1232,10003
1191,-709,1093,-2179,1225,1107,10003
1111,-699,1105,-2224,1275,995,10003
1046,-701,1085,-2165,1322,840,10003
969,-806,1053,-2015,1323,670,10003
908,-785,940,-1703,1286,436,10003
843,-756,859,-1521,1233,310,10003
888,-792,1020,-1312,1257,169,10003
878,-1021,851,-184,1088,-184,10003
911,-937,730,699,871,-248,10003
1067,-539,697,986,754,-306,10003
1197,-452,720,754,731,-395,10003
1357,-589,742,436,717,-522,10003
1476,-749,790,238,711,-611,10003
1536,-983,832,144,726,-599,10003
1501,-1295,826,118,725,-511,10003
1437,-1423,817,374,648,-517,10003
1452,-1248,822,715,526,-508,10003
1610,-1077,819,673,489,-394,10003
1711,-1092,775,522,494,-361,10003
1742,-1121,768,469,451,-387,10003
1798,-1123,769,557,380,-444,10003
1890,-1098,780,547,332,-460,10003
1929,-1107,746,538,296,-503,10003
1929,-1193,718,549,263,-511,10003
1920,-1269,718,575,218,-508,10003
1865,-1289,733,565,190,-469,10003
1800,-1294,726,484,164,-439,10003
1731,-1286,704,344,121,-366,10003
